Id,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
21434,TRADH,6,01/11/2014 02:31:34,2014-01-19 12:07:22,2014-01-14 05:49:54,3,0x323533,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
21435,GREAL,9,01/27/2015 06:08:34,2015-02-09 18:45:03,2015-01-31 10:30:33,3,0x3132342E3735,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
21436,SANTG,9,10/08/2013 16:17:44,2013-10-11 12:28:46,2013-10-10 00:30:25,2,0x3234312E35,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
21437,WILMK,1,11/06/2015 19:44:37,2015-11-18 00:43:23,2015-11-24 17:04:55,3,0x313032,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
21438,PICCO,2,09/06/2013 03:17:34,2013-09-15 19:00:42,2013-09-14 17:22:46,3,0x3335362E3735,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
21439,GODOS,3,12/12/2015 19:39:42,2015-12-18 11:41:35,2016-01-06 07:09:29,2,0x3238372E3735,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
21440,CONSH,1,07/14/2015 07:39:00,2015-07-20 15:00:24,2015-07-24 17:34:37,3,0x37332E3235,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
21441,PICCO,6,12/07/2012 01:26:00,2012-12-13 09:45:11,2012-12-08 15:17:03,3,0x3530392E35,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
21442,PERIC,5,10/16/2014 17:36:58,2014-11-09 15:42:27,2014-10-20 22:39:10,3,0x3437332E3235,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
21443,WOLZA,7,11/29/2012 03:17:51,2012-12-05 07:58:40,2012-12-06 06:57:57,2,0x3338352E35,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
21444,FRANK,2,11/26/2012 15:02:49,2013-01-03 08:54:10,2012-12-08 00:22:57,1,0x3335352E35,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
21445,GREAL,6,08/19/2014 19:36:25,2014-10-05 06:02:31,2014-09-07 18:41:57,2,0x3136302E35,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,05022,Mexico
21446,TRADH,6,04/09/2014 04:13:55,2014-04-15 05:38:18,2014-04-19 17:02:58,2,0x3833,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
21447,VINET,3,08/04/2012 14:42:27,2012-09-08 02:12:22,2012-08-14 04:47:27,2,0x37362E3235,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
21448,LAMAI,3,03/04/2015 07:21:01,2015-03-16 15:15:06,2015-03-14 19:03:04,1,0x3338,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
21449,VINET,1,07/30/2014 12:24:25,2014-08-27 21:14:12,2014-08-01 07:05:41,3,0x3339302E3735,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
21450,WILMK,1,03/26/2014 10:38:05,2014-04-01 00:32:54,2014-04-09 06:28:57,2,0x3330322E3735,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
21451,SAVEA,4,01/19/2014 07:03:19,2014-01-25 09:35:57,2014-02-17 00:08:09,1,0x333437,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
21452,FRANS,8,11/27/2015 10:56:26,2015-11-28 19:47:01,2015-12-13 00:33:07,1,0x3430,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
21453,VICTE,6,03/30/2015 20:09:51,2015-04-10 01:34:32,2015-03-31 21:18:54,1,0x3431332E3235,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
21454,SPECD,9,10/16/2014 05:59:35,2014-11-01 05:50:35,2014-10-16 09:49:59,1,0x3336352E3235,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
21455,HILAA,9,04/21/2014 00:17:54,2014-05-07 06:59:36,2014-04-22 11:53:49,2,0x3437352E3235,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
21456,MAGAA,9,02/15/2014 03:28:44,2014-02-22 05:24:10,2014-02-16 07:23:24,2,0x3335392E3735,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
21457,TOMSP,5,04/28/2013 10:35:37,2013-06-18 02:01:50,2013-04-28 11:02:40,2,0x3431392E35,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
21458,EASTC,7,04/26/2015 21:41:48,2015-04-30 09:08:13,2015-04-29 14:03:25,1,0x3239372E3735,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil
21459,WARTH,5,08/18/2015 04:53:07,2015-09-11 22:30:50,2015-09-03 22:18:05,2,0x3238392E3735,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
21460,ANATR,5,06/08/2014 12:55:45,2014-06-11 10:55:50,2014-06-10 17:36:46,1,0x3138392E3735,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
21461,QUEEN,6,03/09/2013 15:24:55,2013-03-17 17:35:00,2013-03-28 05:02:23,2,0x3135312E3735,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
21462,LAUGB,7,07/30/2013 19:46:24,2013-08-28 05:56:34,2013-08-01 04:02:50,2,0x3339332E3235,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
21463,FOLKO,7,04/19/2014 23:31:30,2014-04-29 20:02:53,2014-05-03 06:34:15,3,0x343536,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
21464,HILAA,3,12/18/2012 16:11:51,2012-12-21 08:28:56,2012-12-21 00:40:40,1,0x3332342E3235,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
21465,RICSU,1,10/03/2012 10:07:16,2012-10-26 10:48:56,2012-10-03 14:22:34,3,0x33342E3735,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
21466,ANATR,9,09/14/2013 08:45:34,2013-10-06 17:02:25,2013-09-24 06:39:55,1,0x343635,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
21467,HUNGO,1,08/29/2012 18:44:38,2012-08-30 01:26:56,2012-08-29 23:26:21,2,0x3136382E3235,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
21468,REGGC,6,08/10/2013 09:38:33,2013-08-19 07:23:05,2013-09-03 01:13:53,3,0x3335342E35,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
21469,NORTS,8,05/03/2015 16:23:42,2015-05-17 12:06:30,2015-05-05 00:15:47,3,0x3231302E3735,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
21470,GROSR,3,02/01/2016 06:47:07,2016-02-06 18:00:49,2016-02-02 05:35:57,3,0x333332,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
21471,CONSH,6,10/16/2013 05:30:48,2013-10-22 03:56:23,2013-10-28 05:23:56,3,0x3530342E3735,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
21472,GOURL,8,08/04/2015 11:00:12,2015-08-29 06:16:57,2015-08-18 18:30:25,2,0x333839,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
21473,QUEEN,1,01/19/2014 08:00:38,2014-02-22 01:28:50,2014-02-01 15:08:41,3,0x333435,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
21474,LONEP,5,07/23/2014 12:28:48,2014-08-03 10:56:28,2014-07-28 08:02:59,1,0x34322E35,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
21475,VAFFE,5,06/04/2013 19:52:09,2013-07-07 01:27:33,2013-06-11 06:54:24,3,0x3334332E3235,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
21476,BSBEV,7,03/11/2013 12:51:18,2013-04-13 15:18:54,2013-03-15 03:18:40,1,0x31362E3735,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
21477,PARIS,6,09/18/2013 18:50:54,2013-09-20 21:36:18,2013-09-20 03:28:32,3,0x3337312E3235,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
21478,OTTIK,4,09/30/2013 22:43:23,2013-10-11 06:43:44,2013-10-01 05:10:11,3,0x3530382E3735,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
21479,ANATR,5,05/03/2014 08:20:08,2014-06-08 14:46:58,2014-05-11 07:23:39,2,0x3432352E3235,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
21480,TRAIH,7,10/20/2014 09:59:38,2014-10-29 20:06:54,2014-10-25 06:45:13,1,0x3134382E3735,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
21481,GODOS,5,02/13/2014 14:37:46,2014-03-15 20:17:49,2014-03-06 13:05:45,1,0x3132342E3735,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
21482,HUNGC,3,11/16/2012 21:56:58,2012-11-26 04:15:01,2012-12-02 11:19:51,3,0x3531352E3735,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
21483,TRAIH,3,10/11/2012 04:46:57,2012-10-30 10:21:59,2012-10-17 17:34:27,3,0x313230,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
21484,HUNGC,2,05/24/2013 23:18:31,2013-06-03 11:09:46,2013-05-26 19:28:11,3,0x3439322E35,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
21485,FISSA,9,11/22/2013 19:26:50,2013-12-11 12:32:00,2013-12-07 00:18:22,1,0x3937,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
21486,LILAS,5,09/04/2014 05:38:48,2014-09-16 00:30:27,2014-09-20 05:26:54,1,0x3531332E35,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
21487,QUEDE,7,11/07/2012 22:55:44,2012-12-23 06:52:19,2012-11-08 16:28:55,2,0x343237,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
21488,ROMEY,6,07/14/2014 08:15:33,2014-07-24 18:45:57,2014-07-14 08:59:43,3,0x3333362E3735,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
21489,CONSH,6,12/28/2015 13:02:45,2016-01-09 16:54:54,2016-01-24 01:58:44,1,0x313334,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
21490,ANATR,5,10/01/2013 19:32:48,2013-10-24 10:27:31,2013-10-02 00:59:59,1,0x32382E3235,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
21491,GODOS,6,04/11/2015 01:44:44,2015-05-12 23:56:34,2015-04-14 18:43:17,1,0x343334,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
21492,OLDWO,3,07/15/2015 11:13:38,2015-07-20 13:09:35,2015-07-29 10:50:55,1,0x3136392E3235,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
21493,HILAA,2,04/18/2015 12:23:45,2015-05-16 04:51:30,2015-04-26 10:26:26,3,0x3235,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
21494,SANTG,2,08/26/2014 04:16:15,2014-09-13 23:17:21,2014-09-10 19:56:54,2,0x3131372E35,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
21495,ISLAT,8,05/04/2014 01:02:47,2014-05-27 20:28:31,2014-05-18 04:38:52,2,0x343035,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
21496,HUNGO,4,10/03/2013 11:50:52,2013-10-29 03:36:49,2013-10-04 00:36:50,2,0x3439302E3735,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
21497,GALED,7,12/07/2015 09:25:38,2015-12-08 05:52:58,2015-12-25 01:52:12,3,0x3237352E35,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
21498,FAMIA,5,12/13/2014 23:06:25,2015-01-31 05:12:25,2014-12-20 02:47:02,2,0x3439302E3735,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
21499,MAGAA,3,02/09/2015 06:57:32,2015-02-11 15:43:32,2015-03-03 15:15:20,3,0x3232382E3235,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
21500,TORTU,3,07/04/2014 13:11:12,2014-07-12 06:40:49,2014-07-12 21:47:38,2,0x3233392E35,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
21501,DRACD,4,03/10/2015 21:46:15,2015-04-05 19:17:04,2015-03-17 08:28:10,2,0x3233382E35,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
21502,HUNGO,2,09/25/2014 22:16:17,2014-11-01 12:47:12,2014-09-26 10:06:42,1,0x3337382E3735,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
21503,CACTU,5,01/11/2016 00:19:13,2016-01-11 07:55:29,2016-01-19 22:39:53,3,0x3234312E35,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
21504,ALFKI,3,03/15/2013 09:13:09,2013-03-28 02:41:13,2013-03-18 03:03:54,2,0x333934,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
21505,FAMIA,3,04/28/2013 09:31:32,2013-04-30 05:39:02,2013-05-20 21:33:00,3,0x3435342E35,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
21506,OTTIK,9,05/28/2014 12:30:39,2014-06-08 06:39:49,2014-05-29 20:33:25,2,0x3239392E3735,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
21507,MEREP,1,07/16/2013 04:42:01,2013-07-30 07:13:32,2013-07-18 12:22:00,3,0x313434,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
21508,HUNGC,9,10/26/2012 18:51:03,2012-12-01 15:28:48,2012-10-30 13:28:28,3,0x323235,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
21509,ISLAT,7,01/03/2016 20:16:03,2016-02-03 13:06:42,2016-01-07 19:17:13,3,0x323336,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
21510,HILAA,4,09/03/2013 03:45:10,2013-09-06 17:42:56,2013-09-09 17:08:53,3,0x3330382E3735,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany
21511,BSBEV,4,09/24/2014 19:41:55,2014-09-26 00:35:05,2014-10-02 19:21:46,3,0x34322E35,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
21512,WELLI,5,07/21/2013 06:25:03,2013-08-06 22:12:21,2013-07-21 18:22:00,1,0x3335322E3735,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
21513,PICCO,2,06/22/2014 09:58:27,2014-07-03 22:20:20,2014-06-23 08:52:57,1,0x3431312E3735,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
21514,WANDK,6,09/19/2012 14:34:20,2012-10-04 00:09:22,2012-10-02 03:48:46,3,0x3135312E3735,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
21515,FRANK,7,05/11/2015 08:49:02,2015-05-22 23:22:10,2015-05-25 06:52:03,3,0x3333392E3735,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
21516,OCEAN,3,08/11/2015 20:19:02,2015-08-20 08:05:37,2015-08-12 17:42:36,3,0x3333392E35,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
21517,LAUGB,6,01/10/2016 20:59:06,2016-01-14 09:19:19,2016-01-17 02:47:27,1,0x39332E3735,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
21518,SAVEA,1,08/04/2015 09:03:35,2015-08-11 10:59:47,2015-08-15 00:49:56,1,0x3230342E3735,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
21519,LAMAI,2,10/07/2012 12:03:02,2012-10-15 01:05:11,2012-10-27 13:56:39,1,0x3135372E3735,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
21520,LACOR,8,01/29/2015 06:49:00,2015-02-08 07:44:18,2015-02-11 09:04:52,2,0x323931,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
21521,MAISD,5,11/23/2015 01:21:27,2015-11-23 19:11:45,2015-11-26 08:03:26,3,0x3430,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
21522,SAVEA,8,07/31/2012 07:14:03,2012-09-15 13:35:34,2012-08-07 20:55:44,2,0x3238302E3235,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
21523,LAZYK,3,06/28/2015 07:54:41,2015-06-28 12:42:10,2015-06-28 20:06:05,1,0x3432352E3735,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
21524,THECR,5,11/18/2012 21:56:44,2012-12-14 03:39:59,2012-12-09 03:17:58,2,0x39372E3235,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
21525,LONEP,5,12/02/2014 16:11:11,2014-12-17 09:14:46,2014-12-06 21:34:56,1,0x3235,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
21526,BOLID,7,01/19/2015 02:12:55,2015-01-23 13:38:11,2015-01-27 01:04:19,1,0x3338332E3735,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
21527,ERNSH,5,01/02/2013 19:32:34,2013-01-30 03:56:40,2013-01-06 09:52:20,2,0x39392E35,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
21528,CACTU,4,05/03/2013 17:41:48,2013-06-13 10:51:19,2013-05-10 02:02:40,3,0x3333342E35,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
21529,WILMK,7,09/01/2013 06:34:16,2013-09-15 19:17:35,2013-09-21 18:14:42,1,0x3335312E3235,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico
21530,WILMK,8,10/02/2012 07:28:51,2012-11-06 16:58:29,2012-10-03 08:14:01,2,0x3430392E35,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico
21531,PRINI,7,10/23/2013 21:13:51,2013-11-05 00:28:42,2013-11-14 05:10:46,3,0x3133302E3235,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
21532,GOURL,6,07/24/2012 15:59:45,2012-08-14 08:59:20,2012-08-01 02:37:58,1,0x3133392E3735,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
21533,SAVEA,4,11/11/2012 03:26:56,2012-12-25 00:12:49,2012-11-30 10:42:21,2,0x37312E3735,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
21534,LILAS,9,12/24/2012 01:56:56,2013-01-05 22:30:04,2013-01-08 03:48:03,1,0x3237322E35,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
21535,ANATR,1,08/08/2012 20:55:01,2012-09-08 00:39:43,2012-08-21 03:38:40,2,0x3234362E35,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
21536,DRACD,4,10/06/2013 07:24:18,2013-11-04 20:12:38,2013-10-24 16:16:33,3,0x3335,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
21537,GROSR,3,08/30/2012 01:22:39,2012-10-11 23:47:58,2012-09-01 02:29:20,3,0x3136362E35,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,05022,Mexico
21538,FISSA,2,05/15/2013 06:19:44,2013-05-31 05:02:08,2013-05-30 19:06:37,3,0x3237332E35,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
21539,CACTU,8,10/29/2014 09:34:22,2014-12-10 01:02:14,2014-11-17 01:50:16,3,0x34352E3235,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
21540,SEVES,9,09/13/2015 22:11:11,2015-09-24 16:19:45,2015-09-18 07:02:10,3,0x38382E3235,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
21541,FURIB,9,02/19/2015 23:03:54,2015-03-15 14:20:42,2015-02-20 18:01:32,2,0x3238322E3735,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
21542,COMMI,5,08/28/2014 02:28:30,2014-09-06 10:32:25,2014-09-02 01:52:29,2,0x39342E35,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
21543,WOLZA,6,05/24/2014 01:27:50,2014-07-13 22:27:18,2014-05-29 19:32:55,2,0x343738,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France
21544,ROMEY,8,03/13/2015 08:50:38,2015-03-17 19:11:04,2015-04-02 04:42:30,3,0x3136352E3735,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
21545,RICSU,9,08/26/2015 13:40:38,2015-09-22 11:43:06,2015-08-30 07:25:49,1,0x333039,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
21546,LAMAI,3,08/13/2014 07:24:06,2014-09-05 03:07:08,2014-08-16 13:21:44,2,0x3135372E3235,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
21547,QUEEN,7,07/30/2012 21:13:47,2012-08-20 01:57:17,2012-07-31 14:42:13,2,0x3135302E3735,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
21548,AROUT,4,07/27/2013 10:57:03,2013-09-08 06:08:10,2013-08-11 03:40:21,3,0x323938,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
21549,TORTU,2,12/24/2014 15:04:57,2015-01-07 16:28:27,2015-01-07 06:07:14,3,0x3339392E3235,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
21550,REGGC,6,09/20/2012 17:44:40,2012-10-09 09:50:33,2012-09-25 04:36:06,1,0x3238392E35,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
21551,SIMOB,6,02/02/2016 08:12:45,2016-02-19 03:02:01,2016-02-11 23:46:35,3,0x3239372E3235,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
21552,LETSS,7,11/20/2012 09:52:52,2012-11-24 15:57:14,2012-11-27 02:24:04,2,0x313639,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
21553,BSBEV,4,01/13/2015 08:53:36,2015-02-14 13:08:03,2015-01-17 04:29:37,1,0x333638,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
21554,SPLIR,2,01/16/2016 20:37:02,2016-01-17 14:20:58,2016-01-21 22:43:08,1,0x323035,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
21555,SPLIR,1,07/28/2014 22:54:38,2014-08-28 10:15:54,2014-08-02 20:50:07,1,0x3333312E3235,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Western Europe,51100,France
21556,HILAA,2,12/24/2012 17:45:48,2013-01-28 23:10:51,2012-12-26 06:41:47,1,0x3234392E35,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
21557,ROMEY,4,03/17/2014 19:47:44,2014-04-24 13:54:06,2014-03-24 23:10:08,2,0x3331382E35,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
21558,BOTTM,1,05/29/2014 17:38:44,2014-07-01 03:50:33,2014-05-30 17:02:43,3,0x3233342E3735,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
21559,SAVEA,1,12/15/2015 19:43:49,2016-01-13 10:25:22,2015-12-29 21:31:40,1,0x3934,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
21560,SANTG,6,11/11/2012 19:54:07,2012-12-12 05:10:10,2012-11-11 21:30:28,2,0x3236312E35,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
21561,REGGC,8,12/01/2013 19:10:10,2013-12-08 21:11:26,2013-12-11 09:15:53,1,0x3137382E3235,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
21562,LAZYK,8,02/19/2014 05:41:29,2014-03-20 12:31:19,2014-02-22 21:24:07,2,0x3235312E35,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
21563,BERGS,7,11/07/2013 00:29:01,2013-11-10 23:27:43,2013-11-08 03:53:56,3,0x3438362E35,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
21564,SUPRD,9,12/15/2013 08:02:54,2013-12-23 20:43:12,2013-12-30 06:56:22,1,0x3139342E3735,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
21565,HANAR,8,10/02/2012 04:15:36,2012-10-30 13:20:28,2012-10-25 03:34:22,3,0x3435332E3735,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
